experiment,game,method,seed,budget,best_welfare,payoff_dominant_found
restart_selection,stag_hunt,standard_pg,34,10,7.805867450187915,1
restart_selection,stag_hunt,standard_pg,34,11,7.805867450187915,1
restart_selection,stag_hunt,standard_pg,34,12,7.805867450187915,1
restart_selection,stag_hunt,standard_pg,35,1,3.9756376131270246,0
restart_selection,stag_hunt,standard_pg,35,2,7.749279372676252,1
restart_selection,stag_hunt,standard_pg,35,3,7.749279372676252,1
restart_selection,stag_hunt,standard_pg,35,4,7.749279372676252,1
restart_selection,stag_hunt,standard_pg,35,5,7.749279372676252,1
restart_selection,stag_hunt,standard_pg,35,6,7.749279372676252,1
restart_selection,stag_hunt,standard_pg,35,7,7.749279372676252,1
restart_selection,stag_hunt,standard_pg,35,8,7.749279372676252,1
restart_selection,stag_hunt,standard_pg,35,9,7.749279372676252,1
restart_selection,stag_hunt,standard_pg,35,10,7.749279372676252,1
restart_selection,stag_hunt,standard_pg,35,11,7.749279372676252,1
restart_selection,stag_hunt,standard_pg,35,12,7.749279372676252,1
restart_selection,stag_hunt,standard_pg,36,1,3.9758517067461288,0
restart_selection,stag_hunt,standard_pg,36,2,3.9758517067461288,0
restart_selection,stag_hunt,standard_pg,36,3,3.9758517067461288,0
restart_selection,stag_hunt,standard_pg,36,4,3.9758517067461288,0
restart_selection,stag_hunt,standard_pg,36,5,3.9758517067461288,0
restart_selection,stag_hunt,standard_pg,36,6,7.227862817902768,1
restart_selection,stag_hunt,standard_pg,36,7,7.791362132477948,1
restart_selection,stag_hunt,standard_pg,36,8,7.791362132477948,1
restart_selection,stag_hunt,standard_pg,36,9,7.791362132477948,1
restart_selection,stag_hunt,standard_pg,36,10,7.791362132477948,1
restart_selection,stag_hunt,standard_pg,36,11,7.791362132477948,1
restart_selection,stag_hunt,standard_pg,36,12,7.791362132477948,1
restart_selection,stag_hunt,standard_pg,37,1,3.9745690267041933,0
restart_selection,stag_hunt,standard_pg,37,2,3.9745690267041933,0
restart_selection,stag_hunt,standard_pg,37,3,7.7644807757951515,1
restart_selection,stag_hunt,standard_pg,37,4,7.7644807757951515,1
restart_selection,stag_hunt,standard_pg,37,5,7.7644807757951515,1
restart_selection,stag_hunt,standard_pg,37,6,7.7644807757951515,1
restart_selection,stag_hunt,standard_pg,37,7,7.7644807757951515,1
restart_selection,stag_hunt,standard_pg,37,8,7.7644807757951515,1
restart_selection,stag_hunt,standard_pg,37,9,7.7644807757951515,1
restart_selection,stag_hunt,standard_pg,37,10,7.7644807757951515,1
restart_selection,stag_hunt,standard_pg,37,11,7.7644807757951515,1
restart_selection,stag_hunt,standard_pg,37,12,7.7644807757951515,1
restart_selection,stag_hunt,standard_pg,38,1,7.54809993723332,1
restart_selection,stag_hunt,standard_pg,38,2,7.652591171530728,1
restart_selection,stag_hunt,standard_pg,38,3,7.652591171530728,1
restart_selection,stag_hunt,standard_pg,38,4,7.652591171530728,1
restart_selection,stag_hunt,standard_pg,38,5,7.652591171530728,1
restart_selection,stag_hunt,standard_pg,38,6,7.652591171530728,1
restart_selection,stag_hunt,standard_pg,38,7,7.652591171530728,1
restart_selection,stag_hunt,standard_pg,38,8,7.745956287984413,1
restart_selection,stag_hunt,standard_pg,38,9,7.745956287984413,1
restart_selection,stag_hunt,standard_pg,38,10,7.83246514510412,1
restart_selection,stag_hunt,standard_pg,38,11,7.83246514510412,1
restart_selection,stag_hunt,standard_pg,38,12,7.83246514510412,1
restart_selection,stag_hunt,standard_pg,39,1,3.9743507096469264,0
restart_selection,stag_hunt,standard_pg,39,2,3.9743507096469264,0
restart_selection,stag_hunt,standard_pg,39,3,3.9743507096469264,0
restart_selection,stag_hunt,standard_pg,39,4,3.977228972018912,0
restart_selection,stag_hunt,standard_pg,39,5,7.701016309981787,1
restart_selection,stag_hunt,standard_pg,39,6,7.701016309981787,1
restart_selection,stag_hunt,standard_pg,39,7,7.701016309981787,1
restart_selection,stag_hunt,standard_pg,39,8,7.701016309981787,1
restart_selection,stag_hunt,standard_pg,39,9,7.701016309981787,1
restart_selection,stag_hunt,standard_pg,39,10,7.701016309981787,1
restart_selection,stag_hunt,standard_pg,39,11,7.701016309981787,1
restart_selection,stag_hunt,standard_pg,39,12,7.701016309981787,1
restart_selection,stag_hunt,standard_pg,40,1,3.9678057817888117,0
restart_selection,stag_hunt,standard_pg,40,2,7.457594041860602,1
restart_selection,stag_hunt,standard_pg,40,3,7.457594041860602,1
restart_selection,stag_hunt,standard_pg,40,4,7.457594041860602,1
restart_selection,stag_hunt,standard_pg,40,5,7.457594041860602,1
restart_selection,stag_hunt,standard_pg,40,6,7.741385124238203,1
restart_selection,stag_hunt,standard_pg,40,7,7.741385124238203,1
restart_selection,stag_hunt,standard_pg,40,8,7.741385124238203,1
restart_selection,stag_hunt,standard_pg,40,9,7.741385124238203,1
restart_selection,stag_hunt,standard_pg,40,10,7.741385124238203,1
restart_selection,stag_hunt,standard_pg,40,11,7.741385124238203,1
restart_selection,stag_hunt,standard_pg,40,12,7.741385124238203,1
restart_selection,stag_hunt,standard_pg,41,1,7.136304012138183,1
restart_selection,stag_hunt,standard_pg,41,2,7.136304012138183,1
restart_selection,stag_hunt,standard_pg,41,3,7.810414740530822,1
restart_selection,stag_hunt,standard_pg,41,4,7.810414740530822,1
restart_selection,stag_hunt,standard_pg,41,5,7.810414740530822,1
restart_selection,stag_hunt,standard_pg,41,6,7.810414740530822,1
restart_selection,stag_hunt,standard_pg,41,7,7.810414740530822,1
restart_selection,stag_hunt,standard_pg,41,8,7.810414740530822,1
restart_selection,stag_hunt,standard_pg,41,9,7.810414740530822,1
restart_selection,stag_hunt,standard_pg,41,10,7.810414740530822,1
restart_selection,stag_hunt,standard_pg,41,11,7.810414740530822,1
restart_selection,stag_hunt,standard_pg,41,12,7.810414740530822,1
restart_selection,stag_hunt,standard_pg,42,1,3.9745769335095025,0
restart_selection,stag_hunt,standard_pg,42,2,3.976601856228375,0
restart_selection,stag_hunt,standard_pg,42,3,3.976601856228375,0
restart_selection,stag_hunt,standard_pg,42,4,7.7247589795552685,1
restart_selection,stag_hunt,standard_pg,42,5,7.7247589795552685,1
restart_selection,stag_hunt,standard_pg,42,6,7.7247589795552685,1
restart_selection,stag_hunt,standard_pg,42,7,7.7247589795552685,1
restart_selection,stag_hunt,standard_pg,42,8,7.7247589795552685,1
restart_selection,stag_hunt,standard_pg,42,9,7.7247589795552685,1
restart_selection,stag_hunt,standard_pg,42,10,7.7247589795552685,1
restart_selection,stag_hunt,standard_pg,42,11,7.740938106852678,1
restart_selection,stag_hunt,standard_pg,42,12,7.740938106852678,1
restart_selection,stag_hunt,standard_pg,43,1,3.9719250381586395,0
restart_selection,stag_hunt,standard_pg,43,2,7.112574231376858,1
restart_selection,stag_hunt,standard_pg,43,3,7.485669542725972,1
restart_selection,stag_hunt,standard_pg,43,4,7.485669542725972,1
restart_selection,stag_hunt,standard_pg,43,5,7.485669542725972,1
restart_selection,stag_hunt,standard_pg,43,6,7.485669542725972,1
restart_selection,stag_hunt,standard_pg,43,7,7.485669542725972,1
restart_selection,stag_hunt,standard_pg,43,8,7.485669542725972,1
restart_selection,stag_hunt,standard_pg,43,9,7.485669542725972,1
restart_selection,stag_hunt,standard_pg,43,10,7.485669542725972,1
restart_selection,stag_hunt,standard_pg,43,11,7.485669542725972,1
restart_selection,stag_hunt,standard_pg,43,12,7.485669542725972,1
restart_selection,stag_hunt,standard_pg,44,1,7.647203370574612,1
restart_selection,stag_hunt,standard_pg,44,2,7.647203370574612,1
restart_selection,stag_hunt,standard_pg,44,3,7.647203370574612,1
restart_selection,stag_hunt,standard_pg,44,4,7.659675698336901,1
restart_selection,stag_hunt,standard_pg,44,5,7.659675698336901,1
restart_selection,stag_hunt,standard_pg,44,6,7.659675698336901,1
restart_selection,stag_hunt,standard_pg,44,7,7.659675698336901,1
restart_selection,stag_hunt,standard_pg,44,8,7.659675698336901,1
restart_selection,stag_hunt,standard_pg,44,9,7.659675698336901,1
restart_selection,stag_hunt,standard_pg,44,10,7.659675698336901,1
restart_selection,stag_hunt,standard_pg,44,11,7.710650009713053,1
restart_selection,stag_hunt,standard_pg,44,12,7.710650009713053,1
restart_selection,stag_hunt,standard_pg,45,1,3.9733970316273615,0
restart_selection,stag_hunt,standard_pg,45,2,7.4110684070424995,1
restart_selection,stag_hunt,standard_pg,45,3,7.4110684070424995,1
restart_selection,stag_hunt,standard_pg,45,4,7.4110684070424995,1
restart_selection,stag_hunt,standard_pg,45,5,7.4110684070424995,1
restart_selection,stag_hunt,standard_pg,45,6,7.667342003562542,1
restart_selection,stag_hunt,standard_pg,45,7,7.667342003562542,1
restart_selection,stag_hunt,standard_pg,45,8,7.667342003562542,1
restart_selection,stag_hunt,standard_pg,45,9,7.667342003562542,1
restart_selection,stag_hunt,standard_pg,45,10,7.695620397143928,1
restart_selection,stag_hunt,standard_pg,45,11,7.756293898629126,1
restart_selection,stag_hunt,standard_pg,45,12,7.756293898629126,1
restart_selection,stag_hunt,standard_pg,46,1,7.7335694774243695,1
restart_selection,stag_hunt,standard_pg,46,2,7.7335694774243695,1
restart_selection,stag_hunt,standard_pg,46,3,7.7335694774243695,1
restart_selection,stag_hunt,standard_pg,46,4,7.7335694774243695,1
restart_selection,stag_hunt,standard_pg,46,5,7.7335694774243695,1
restart_selection,stag_hunt,standard_pg,46,6,7.7335694774243695,1
restart_selection,stag_hunt,standard_pg,46,7,7.813842552297837,1
restart_selection,stag_hunt,standard_pg,46,8,7.813842552297837,1
restart_selection,stag_hunt,standard_pg,46,9,7.813842552297837,1
restart_selection,stag_hunt,standard_pg,46,10,7.813842552297837,1
restart_selection,stag_hunt,standard_pg,46,11,7.813842552297837,1
restart_selection,stag_hunt,standard_pg,46,12,7.813842552297837,1
restart_selection,stag_hunt,standard_pg,47,1,3.9747589436225166,0
restart_selection,stag_hunt,standard_pg,47,2,3.9747589436225166,0
restart_selection,stag_hunt,standard_pg,47,3,7.7722100028562835,1
restart_selection,stag_hunt,standard_pg,47,4,7.7722100028562835,1
restart_selection,stag_hunt,standard_pg,47,5,7.7722100028562835,1
restart_selection,stag_hunt,standard_pg,47,6,7.7722100028562835,1
restart_selection,stag_hunt,standard_pg,47,7,7.7722100028562835,1
restart_selection,stag_hunt,standard_pg,47,8,7.7722100028562835,1
restart_selection,stag_hunt,standard_pg,47,9,7.7722100028562835,1
restart_selection,stag_hunt,standard_pg,47,10,7.7722100028562835,1
restart_selection,stag_hunt,standard_pg,47,11,7.7722100028562835,1
restart_selection,stag_hunt,standard_pg,47,12,7.7722100028562835,1
restart_selection,stag_hunt,standard_pg,48,1,7.703914791615633,1
restart_selection,stag_hunt,standard_pg,48,2,7.703914791615633,1
restart_selection,stag_hunt,standard_pg,48,3,7.703914791615633,1
restart_selection,stag_hunt,standard_pg,48,4,7.703914791615633,1
restart_selection,stag_hunt,standard_pg,48,5,7.703914791615633,1
restart_selection,stag_hunt,standard_pg,48,6,7.703914791615633,1
restart_selection,stag_hunt,standard_pg,48,7,7.71091086004966,1
restart_selection,stag_hunt,standard_pg,48,8,7.755302365773121,1
restart_selection,stag_hunt,standard_pg,48,9,7.755302365773121,1
restart_selection,stag_hunt,standard_pg,48,10,7.81292161453044,1
restart_selection,stag_hunt,standard_pg,48,11,7.81292161453044,1
restart_selection,stag_hunt,standard_pg,48,12,7.81292161453044,1
restart_selection,stag_hunt,standard_pg,49,1,7.769623647007723,1
restart_selection,stag_hunt,standard_pg,49,2,7.769623647007723,1
restart_selection,stag_hunt,standard_pg,49,3,7.769623647007723,1
restart_selection,stag_hunt,standard_pg,49,4,7.769623647007723,1
restart_selection,stag_hunt,standard_pg,49,5,7.769623647007723,1
restart_selection,stag_hunt,standard_pg,49,6,7.769623647007723,1
restart_selection,stag_hunt,standard_pg,49,7,7.769623647007723,1
restart_selection,stag_hunt,standard_pg,49,8,7.769623647007723,1
restart_selection,stag_hunt,standard_pg,49,9,7.769623647007723,1
restart_selection,stag_hunt,standard_pg,49,10,7.769623647007723,1
restart_selection,stag_hunt,standard_pg,49,11,7.769623647007723,1
restart_selection,stag_hunt,standard_pg,49,12,7.769623647007723,1
restart_selection,stag_hunt,meta_mapg,0,1,3.977807900148396,0
restart_selection,stag_hunt,meta_mapg,0,2,3.977807900148396,0
restart_selection,stag_hunt,meta_mapg,0,3,7.739150171555478,1
restart_selection,stag_hunt,meta_mapg,0,4,7.758085865668801,1
restart_selection,stag_hunt,meta_mapg,0,5,7.758085865668801,1
restart_selection,stag_hunt,meta_mapg,0,6,7.758085865668801,1
restart_selection,stag_hunt,meta_mapg,0,7,7.758085865668801,1
restart_selection,stag_hunt,meta_mapg,0,8,7.758085865668801,1
restart_selection,stag_hunt,meta_mapg,0,9,7.758085865668801,1
restart_selection,stag_hunt,meta_mapg,0,10,7.758085865668801,1
restart_selection,stag_hunt,meta_mapg,0,11,7.758085865668801,1
restart_selection,stag_hunt,meta_mapg,0,12,7.758085865668801,1
restart_selection,stag_hunt,meta_mapg,1,1,3.974121445061761,0
restart_selection,stag_hunt,meta_mapg,1,2,7.639502025504225,1
restart_selection,stag_hunt,meta_mapg,1,3,7.761263125045311,1
restart_selection,stag_hunt,meta_mapg,1,4,7.761263125045311,1
restart_selection,stag_hunt,meta_mapg,1,5,7.761263125045311,1
restart_selection,stag_hunt,meta_mapg,1,6,7.761263125045311,1
restart_selection,stag_hunt,meta_mapg,1,7,7.761263125045311,1
restart_selection,stag_hunt,meta_mapg,1,8,7.761263125045311,1
restart_selection,stag_hunt,meta_mapg,1,9,7.761263125045311,1
restart_selection,stag_hunt,meta_mapg,1,10,7.761263125045311,1
restart_selection,stag_hunt,meta_mapg,1,11,7.761263125045311,1
restart_selection,stag_hunt,meta_mapg,1,12,7.761263125045311,1
restart_selection,stag_hunt,meta_mapg,2,1,3.9707085303219722,0
restart_selection,stag_hunt,meta_mapg,2,2,7.700537958123537,1
restart_selection,stag_hunt,meta_mapg,2,3,7.700537958123537,1
restart_selection,stag_hunt,meta_mapg,2,4,7.700537958123537,1
restart_selection,stag_hunt,meta_mapg,2,5,7.700537958123537,1
restart_selection,stag_hunt,meta_mapg,2,6,7.754310786230329,1
restart_selection,stag_hunt,meta_mapg,2,7,7.754310786230329,1
restart_selection,stag_hunt,meta_mapg,2,8,7.754310786230329,1
restart_selection,stag_hunt,meta_mapg,2,9,7.754310786230329,1
restart_selection,stag_hunt,meta_mapg,2,10,7.754310786230329,1
restart_selection,stag_hunt,meta_mapg,2,11,7.754310786230329,1
restart_selection,stag_hunt,meta_mapg,2,12,7.754310786230329,1
restart_selection,stag_hunt,meta_mapg,3,1,7.772116518282849,1
restart_selection,stag_hunt,meta_mapg,3,2,7.772116518282849,1
restart_selection,stag_hunt,meta_mapg,3,3,7.7762548240304525,1
restart_selection,stag_hunt,meta_mapg,3,4,7.7762548240304525,1
restart_selection,stag_hunt,meta_mapg,3,5,7.7762548240304525,1
restart_selection,stag_hunt,meta_mapg,3,6,7.7762548240304525,1
restart_selection,stag_hunt,meta_mapg,3,7,7.7762548240304525,1
restart_selection,stag_hunt,meta_mapg,3,8,7.7762548240304525,1
restart_selection,stag_hunt,meta_mapg,3,9,7.7762548240304525,1
restart_selection,stag_hunt,meta_mapg,3,10,7.7762548240304525,1
restart_selection,stag_hunt,meta_mapg,3,11,7.7762548240304525,1
restart_selection,stag_hunt,meta_mapg,3,12,7.7762548240304525,1
restart_selection,stag_hunt,meta_mapg,4,1,3.973189622111649,0
restart_selection,stag_hunt,meta_mapg,4,2,3.975258577917095,0
restart_selection,stag_hunt,meta_mapg,4,3,3.975258577917095,0
restart_selection,stag_hunt,meta_mapg,4,4,7.728718481760332,1
restart_selection,stag_hunt,meta_mapg,4,5,7.728718481760332,1
restart_selection,stag_hunt,meta_mapg,4,6,7.728718481760332,1
restart_selection,stag_hunt,meta_mapg,4,7,7.728718481760332,1
restart_selection,stag_hunt,meta_mapg,4,8,7.745632836255822,1
restart_selection,stag_hunt,meta_mapg,4,9,7.745632836255822,1
restart_selection,stag_hunt,meta_mapg,4,10,7.745632836255822,1
restart_selection,stag_hunt,meta_mapg,4,11,7.745632836255822,1
restart_selection,stag_hunt,meta_mapg,4,12,7.782721322708578,1
restart_selection,stag_hunt,meta_mapg,5,1,3.9627620617232764,0
restart_selection,stag_hunt,meta_mapg,5,2,7.699682327122588,1
restart_selection,stag_hunt,meta_mapg,5,3,7.699682327122588,1
restart_selection,stag_hunt,meta_mapg,5,4,7.699682327122588,1
restart_selection,stag_hunt,meta_mapg,5,5,7.699682327122588,1
restart_selection,stag_hunt,meta_mapg,5,6,7.699682327122588,1
restart_selection,stag_hunt,meta_mapg,5,7,7.699682327122588,1
restart_selection,stag_hunt,meta_mapg,5,8,7.699682327122588,1
restart_selection,stag_hunt,meta_mapg,5,9,7.699682327122588,1
restart_selection,stag_hunt,meta_mapg,5,10,7.699682327122588,1
restart_selection,stag_hunt,meta_mapg,5,11,7.764970525875201,1
restart_selection,stag_hunt,meta_mapg,5,12,7.764970525875201,1
restart_selection,stag_hunt,meta_mapg,6,1,7.655113426162449,1
restart_selection,stag_hunt,meta_mapg,6,2,7.657938676974998,1
restart_selection,stag_hunt,meta_mapg,6,3,7.685052431381569,1
restart_selection,stag_hunt,meta_mapg,6,4,7.685052431381569,1
restart_selection,stag_hunt,meta_mapg,6,5,7.782600153598259,1
restart_selection,stag_hunt,meta_mapg,6,6,7.782600153598259,1
restart_selection,stag_hunt,meta_mapg,6,7,7.782600153598259,1
restart_selection,stag_hunt,meta_mapg,6,8,7.782600153598259,1
restart_selection,stag_hunt,meta_mapg,6,9,7.782600153598259,1
restart_selection,stag_hunt,meta_mapg,6,10,7.782600153598259,1
restart_selection,stag_hunt,meta_mapg,6,11,7.782600153598259,1
restart_selection,stag_hunt,meta_mapg,6,12,7.782600153598259,1
restart_selection,stag_hunt,meta_mapg,7,1,3.9761157978677977,0
restart_selection,stag_hunt,meta_mapg,7,2,3.9761157978677977,0
restart_selection,stag_hunt,meta_mapg,7,3,3.9761157978677977,0
restart_selection,stag_hunt,meta_mapg,7,4,7.747988374421923,1
restart_selection,stag_hunt,meta_mapg,7,5,7.747988374421923,1
restart_selection,stag_hunt,meta_mapg,7,6,7.747988374421923,1
restart_selection,stag_hunt,meta_mapg,7,7,7.747988374421923,1
restart_selection,stag_hunt,meta_mapg,7,8,7.747988374421923,1
restart_selection,stag_hunt,meta_mapg,7,9,7.747988374421923,1
restart_selection,stag_hunt,meta_mapg,7,10,7.747988374421923,1
restart_selection,stag_hunt,meta_mapg,7,11,7.747988374421923,1
restart_selection,stag_hunt,meta_mapg,7,12,7.747988374421923,1
restart_selection,stag_hunt,meta_mapg,8,1,7.745457801983935,1
restart_selection,stag_hunt,meta_mapg,8,2,7.745457801983935,1
restart_selection,stag_hunt,meta_mapg,8,3,7.745457801983935,1
restart_selection,stag_hunt,meta_mapg,8,4,7.745457801983935,1
restart_selection,stag_hunt,meta_mapg,8,5,7.79177047461341,1
restart_selection,stag_hunt,meta_mapg,8,6,7.79177047461341,1
restart_selection,stag_hunt,meta_mapg,8,7,7.79177047461341,1
restart_selection,stag_hunt,meta_mapg,8,8,7.79177047461341,1
restart_selection,stag_hunt,meta_mapg,8,9,7.79177047461341,1
restart_selection,stag_hunt,meta_mapg,8,10,7.79177047461341,1
restart_selection,stag_hunt,meta_mapg,8,11,7.79177047461341,1
restart_selection,stag_hunt,meta_mapg,8,12,7.79177047461341,1
restart_selection,stag_hunt,meta_mapg,9,1,3.9719939274788576,0
restart_selection,stag_hunt,meta_mapg,9,2,7.7191815951382665,1
restart_selection,stag_hunt,meta_mapg,9,3,7.7191815951382665,1
restart_selection,stag_hunt,meta_mapg,9,4,7.7191815951382665,1
restart_selection,stag_hunt,meta_mapg,9,5,7.7191815951382665,1
restart_selection,stag_hunt,meta_mapg,9,6,7.7191815951382665,1
restart_selection,stag_hunt,meta_mapg,9,7,7.760911890492595,1
restart_selection,stag_hunt,meta_mapg,9,8,7.760911890492595,1
restart_selection,stag_hunt,meta_mapg,9,9,7.760911890492595,1
restart_selection,stag_hunt,meta_mapg,9,10,7.760911890492595,1
restart_selection,stag_hunt,meta_mapg,9,11,7.760911890492595,1
restart_selection,stag_hunt,meta_mapg,9,12,7.760911890492595,1
restart_selection,stag_hunt,meta_mapg,10,1,7.664143904279035,1
restart_selection,stag_hunt,meta_mapg,10,2,7.666501187532248,1
restart_selection,stag_hunt,meta_mapg,10,3,7.666501187532248,1
restart_selection,stag_hunt,meta_mapg,10,4,7.778412222261414,1
restart_selection,stag_hunt,meta_mapg,10,5,7.778412222261414,1
restart_selection,stag_hunt,meta_mapg,10,6,7.778412222261414,1
restart_selection,stag_hunt,meta_mapg,10,7,7.797472091952777,1
restart_selection,stag_hunt,meta_mapg,10,8,7.797472091952777,1
restart_selection,stag_hunt,meta_mapg,10,9,7.797472091952777,1
restart_selection,stag_hunt,meta_mapg,10,10,7.797472091952777,1
restart_selection,stag_hunt,meta_mapg,10,11,7.797472091952777,1
restart_selection,stag_hunt,meta_mapg,10,12,7.797472091952777,1
restart_selection,stag_hunt,meta_mapg,11,1,6.563997362241672,1
restart_selection,stag_hunt,meta_mapg,11,2,6.563997362241672,1
restart_selection,stag_hunt,meta_mapg,11,3,6.563997362241672,1
restart_selection,stag_hunt,meta_mapg,11,4,6.563997362241672,1
restart_selection,stag_hunt,meta_mapg,11,5,7.649116083623712,1
restart_selection,stag_hunt,meta_mapg,11,6,7.649116083623712,1
restart_selection,stag_hunt,meta_mapg,11,7,7.649116083623712,1
restart_selection,stag_hunt,meta_mapg,11,8,7.649116083623712,1
restart_selection,stag_hunt,meta_mapg,11,9,7.715146621990388,1
restart_selection,stag_hunt,meta_mapg,11,10,7.715146621990388,1
restart_selection,stag_hunt,meta_mapg,11,11,7.715146621990388,1
restart_selection,stag_hunt,meta_mapg,11,12,7.715146621990388,1
restart_selection,stag_hunt,meta_mapg,12,1,7.736562283172395,1
restart_selection,stag_hunt,meta_mapg,12,2,7.736562283172395,1
restart_selection,stag_hunt,meta_mapg,12,3,7.736562283172395,1
restart_selection,stag_hunt,meta_mapg,12,4,7.736562283172395,1
restart_selection,stag_hunt,meta_mapg,12,5,7.805885980498552,1
restart_selection,stag_hunt,meta_mapg,12,6,7.805885980498552,1
restart_selection,stag_hunt,meta_mapg,12,7,7.805885980498552,1
restart_selection,stag_hunt,meta_mapg,12,8,7.805885980498552,1
restart_selection,stag_hunt,meta_mapg,12,9,7.805885980498552,1
restart_selection,stag_hunt,meta_mapg,12,10,7.805885980498552,1
restart_selection,stag_hunt,meta_mapg,12,11,7.805885980498552,1
restart_selection,stag_hunt,meta_mapg,12,12,7.805885980498552,1
restart_selection,stag_hunt,meta_mapg,13,1,7.760972929009137,1
restart_selection,stag_hunt,meta_mapg,13,2,7.760972929009137,1
restart_selection,stag_hunt,meta_mapg,13,3,7.760972929009137,1
restart_selection,stag_hunt,meta_mapg,13,4,7.760972929009137,1
restart_selection,stag_hunt,meta_mapg,13,5,7.760972929009137,1
restart_selection,stag_hunt,meta_mapg,13,6,7.760972929009137,1
restart_selection,stag_hunt,meta_mapg,13,7,7.760972929009137,1
restart_selection,stag_hunt,meta_mapg,13,8,7.760972929009137,1
restart_selection,stag_hunt,meta_mapg,13,9,7.760972929009137,1
restart_selection,stag_hunt,meta_mapg,13,10,7.760972929009137,1
restart_selection,stag_hunt,meta_mapg,13,11,7.760972929009137,1
restart_selection,stag_hunt,meta_mapg,13,12,7.760972929009137,1
restart_selection,stag_hunt,meta_mapg,14,1,7.565299260682949,1
restart_selection,stag_hunt,meta_mapg,14,2,7.565299260682949,1
restart_selection,stag_hunt,meta_mapg,14,3,7.565299260682949,1
restart_selection,stag_hunt,meta_mapg,14,4,7.565299260682949,1
restart_selection,stag_hunt,meta_mapg,14,5,7.74178194635032,1
restart_selection,stag_hunt,meta_mapg,14,6,7.74178194635032,1
restart_selection,stag_hunt,meta_mapg,14,7,7.74178194635032,1
restart_selection,stag_hunt,meta_mapg,14,8,7.74178194635032,1
restart_selection,stag_hunt,meta_mapg,14,9,7.74178194635032,1
restart_selection,stag_hunt,meta_mapg,14,10,7.74178194635032,1
restart_selection,stag_hunt,meta_mapg,14,11,7.74178194635032,1
restart_selection,stag_hunt,meta_mapg,14,12,7.74178194635032,1
restart_selection,stag_hunt,meta_mapg,15,1,7.607099277448331,1
restart_selection,stag_hunt,meta_mapg,15,2,7.715887793739977,1
restart_selection,stag_hunt,meta_mapg,15,3,7.715887793739977,1
restart_selection,stag_hunt,meta_mapg,15,4,7.715887793739977,1
restart_selection,stag_hunt,meta_mapg,15,5,7.788561512149801,1
restart_selection,stag_hunt,meta_mapg,15,6,7.788561512149801,1
restart_selection,stag_hunt,meta_mapg,15,7,7.788561512149801,1
restart_selection,stag_hunt,meta_mapg,15,8,7.788561512149801,1
restart_selection,stag_hunt,meta_mapg,15,9,7.788561512149801,1
restart_selection,stag_hunt,meta_mapg,15,10,7.788561512149801,1
restart_selection,stag_hunt,meta_mapg,15,11,7.788561512149801,1
restart_selection,stag_hunt,meta_mapg,15,12,7.788561512149801,1
restart_selection,stag_hunt,meta_mapg,16,1,3.975999751386859,0
restart_selection,stag_hunt,meta_mapg,16,2,3.975999751386859,0
restart_selection,stag_hunt,meta_mapg,16,3,3.975999751386859,0
restart_selection,stag_hunt,meta_mapg,16,4,3.9771855184841742,0
restart_selection,stag_hunt,meta_mapg,16,5,3.977794194339322,0
restart_selection,stag_hunt,meta_mapg,16,6,3.977794194339322,0
restart_selection,stag_hunt,meta_mapg,16,7,7.668512266984869,1
restart_selection,stag_hunt,meta_mapg,16,8,7.668512266984869,1
restart_selection,stag_hunt,meta_mapg,16,9,7.668512266984869,1
restart_selection,stag_hunt,meta_mapg,16,10,7.668512266984869,1
restart_selection,stag_hunt,meta_mapg,16,11,7.668512266984869,1
restart_selection,stag_hunt,meta_mapg,16,12,7.668512266984869,1
restart_selection,stag_hunt,meta_mapg,17,1,3.976338362867053,0
restart_selection,stag_hunt,meta_mapg,17,2,7.760742156635891,1
restart_selection,stag_hunt,meta_mapg,17,3,7.760742156635891,1
restart_selection,stag_hunt,meta_mapg,17,4,7.760742156635891,1
restart_selection,stag_hunt,meta_mapg,17,5,7.760742156635891,1
restart_selection,stag_hunt,meta_mapg,17,6,7.760742156635891,1
restart_selection,stag_hunt,meta_mapg,17,7,7.760742156635891,1
restart_selection,stag_hunt,meta_mapg,17,8,7.760742156635891,1
restart_selection,stag_hunt,meta_mapg,17,9,7.760742156635891,1
restart_selection,stag_hunt,meta_mapg,17,10,7.760742156635891,1
restart_selection,stag_hunt,meta_mapg,17,11,7.788921807747803,1
restart_selection,stag_hunt,meta_mapg,17,12,7.788921807747803,1
restart_selection,stag_hunt,meta_mapg,18,1,3.9607203694646893,0
restart_selection,stag_hunt,meta_mapg,18,2,3.96543096918972,0
restart_selection,stag_hunt,meta_mapg,18,3,3.974275535867865,0
restart_selection,stag_hunt,meta_mapg,18,4,7.5129744361530815,1
restart_selection,stag_hunt,meta_mapg,18,5,7.628676607082284,1
restart_selection,stag_hunt,meta_mapg,18,6,7.782590356047812,1
restart_selection,stag_hunt,meta_mapg,18,7,7.782590356047812,1
restart_selection,stag_hunt,meta_mapg,18,8,7.782590356047812,1
restart_selection,stag_hunt,meta_mapg,18,9,7.782590356047812,1
restart_selection,stag_hunt,meta_mapg,18,10,7.782590356047812,1
restart_selection,stag_hunt,meta_mapg,18,11,7.782590356047812,1
restart_selection,stag_hunt,meta_mapg,18,12,7.782590356047812,1
restart_selection,stag_hunt,meta_mapg,19,1,7.740329555430771,1
restart_selection,stag_hunt,meta_mapg,19,2,7.771863894308092,1
