persona_id,env_name,noise_pair,seed,step,method,method_p1,method_p2,reward_p1,reward_p2,lambda_step,distance_to_nash,avg_grad_norm_p1,avg_grad_norm_p2,avg_noise_norm_p1,avg_noise_norm_p2
ipd:cooperative:0,ipd,"0.5,0.2",1,4,ew,ew,standard,21.267200111228604,56.105368169246425,0.09622504486493763,,5.434312490690074,3.204578386677025,1.3843762454482373,0.6264045590603413
ipd:cooperative:0,ipd,"0.5,0.2",1,5,ew,ew,standard,21.580184002917047,53.248262776146156,0.08891397050194613,,5.411949562455846,2.809283345675757,1.3704050326889246,0.6369762008802727
ipd:cooperative:0,ipd,"0.5,0.2",1,6,ew,ew,standard,21.80001243637489,50.5846160045343,0.08278001303808509,,5.36521311581371,2.496386737447146,1.3567028015089035,0.6216391961406645
ipd:cooperative:0,ipd,"0.5,0.2",1,7,ew,ew,standard,22.36774011360268,47.75118947861497,0.07755040492517497,,5.303691535814446,2.2365244785662717,1.3943254705900188,0.619548845334744
ipd:cooperative:0,ipd,"0.5,0.2",1,8,ew,ew,standard,22.787185037169426,45.25743007914433,0.07303188161984392,,5.22663500316435,2.02202323122904,1.3617696117148492,0.6411792783833196
ipd:cooperative:0,ipd,"0.5,0.2",1,9,ew,ew,standard,23.23733107084216,43.06995690404776,0.0690834435809882,,5.130554215840976,1.839699521249115,1.3978711358605709,0.6255985510306943
ipd:cooperative:0,ipd,"0.5,0.2",1,0,lola,lola,standard,35.899063775905525,46.46191204889544,0.14953487812212204,,5.358861021104587,5.469871472483528,1.6638211503331668,0.5408693152016365
ipd:cooperative:0,ipd,"0.5,0.2",1,1,lola,lola,standard,35.740702119577236,38.54866756870255,0.13042371500610728,,4.75762155729112,3.1918846842636666,1.7057384088686809,0.5731425993777826
ipd:cooperative:0,ipd,"0.5,0.2",1,2,lola,lola,standard,40.77053539868686,34.15719785013647,0.11618404012127041,,4.089626069032804,2.6348720209520002,1.7897291161278766,0.5613571238442713
ipd:cooperative:0,ipd,"0.5,0.2",1,3,lola,lola,standard,46.003651551774,31.957911234605888,0.10511205190671433,,3.6829432871972867,2.558553004197294,1.6575602928864055,0.6158564698075257
ipd:cooperative:0,ipd,"0.5,0.2",1,4,lola,lola,standard,52.08582863223959,28.603613901625703,0.09622504486493763,,3.5730048190644608,2.4167417742068285,1.5704513955028865,0.6912790592243635
ipd:cooperative:0,ipd,"0.5,0.2",1,5,lola,lola,standard,54.828874440971795,24.792677233193146,0.08891397050194613,,3.5910516429528845,2.0573134737685357,1.5518513047729974,0.6902120201809351
ipd:cooperative:0,ipd,"0.5,0.2",1,6,lola,lola,standard,49.70820230627125,23.74591171892926,0.08278001303808509,,3.490643512678382,1.9917490904336577,1.479841985285839,0.6800544139943344
ipd:cooperative:0,ipd,"0.5,0.2",1,7,lola,lola,standard,41.55711856788897,24.786799894418696,0.07755040492517497,,3.260463468988955,2.0503386603742837,1.4275171446237196,0.6689285397009735
ipd:cooperative:0,ipd,"0.5,0.2",1,8,lola,lola,standard,37.20647679084757,25.21006117765015,0.07303188161984392,,2.9967715538369673,2.058208579240818,1.399031241467657,0.6775777222377608
ipd:cooperative:0,ipd,"0.5,0.2",1,9,lola,lola,standard,34.407553177762495,25.20582428308019,0.0690834435809882,,2.7529592743764253,2.0285528622596596,1.4375934798220005,0.6873842224711829
ipd:cooperative:0,ipd,"0.5,0.2",1,0,ew_lola,ew_lola,standard,31.05509087134359,64.12013566440247,0.14953487812212204,,5.358861021104587,5.469871472483528,1.8023947405832168,0.6853170701785734
ipd:cooperative:0,ipd,"0.5,0.2",1,1,ew_lola,ew_lola,standard,24.64651466304591,63.35543907299409,0.13042371500610728,,5.2845015395499715,4.864204477656303,1.697921127396322,0.6845478939858283
ipd:cooperative:0,ipd,"0.5,0.2",1,2,ew_lola,ew_lola,standard,22.46674118082482,61.07501497217888,0.11618404012127041,,5.323417553855365,4.098286123481189,1.6262369627045439,0.5850952492132292
ipd:cooperative:0,ipd,"0.5,0.2",1,3,ew_lola,ew_lola,standard,21.536789714499115,58.40129320074276,0.10511205190671433,,5.346863106934627,3.4785107636958656,1.603329311628067,0.6177776490413305
ipd:cooperative:0,ipd,"0.5,0.2",1,4,ew_lola,ew_lola,standard,21.666047213459056,54.90300393671764,0.09622504486493763,,5.321024263904839,2.9965895022046163,1.6529683297639615,0.6367183244266416
ipd:cooperative:0,ipd,"0.5,0.2",1,5,ew_lola,ew_lola,standard,21.805309893323518,51.919536788274776,0.08891397050194613,,5.271933574393818,2.61615586602328,1.7394618445662262,0.6406484393647262
ipd:cooperative:0,ipd,"0.5,0.2",1,6,ew_lola,ew_lola,standard,22.462701638612298,49.20949750393058,0.08278001303808509,,5.205486078435371,2.30742293527426,1.6614500481111147,0.6786329087955675
ipd:cooperative:0,ipd,"0.5,0.2",1,7,ew_lola,ew_lola,standard,22.67471350229689,47.15501297864333,0.07755040492517497,,5.123816062983244,2.0593719424802974,1.6811797331180702,0.6668452182467435
ipd:cooperative:0,ipd,"0.5,0.2",1,8,ew_lola,ew_lola,standard,23.081517724260767,45.027158506991846,0.07303188161984392,,5.037087287372833,1.85625557069319,1.6694082017873098,0.6724190889559291
ipd:cooperative:0,ipd,"0.5,0.2",1,9,ew_lola,ew_lola,standard,23.500486204687842,43.28733497423093,0.0690834435809882,,4.941555133511551,1.6857952899806226,1.6478877006949084,0.6668142535783
ipd:cooperative:1,ipd,"0.2,0.2",0,0,standard,standard,standard,32.23843516345219,55.19121784250891,0.14953487812212204,,3.971459586942695,5.76153964310348,0.38637473045156767,0.8231357130921565
ipd:cooperative:1,ipd,"0.2,0.2",0,1,standard,standard,standard,29.685601972960807,43.13340829208295,0.13042371500610728,,4.266487879339402,4.51678134318503,0.509359231053786,0.7799373446659252
ipd:cooperative:1,ipd,"0.2,0.2",0,2,standard,standard,standard,29.81777009613618,36.086081212952706,0.11618404012127041,,3.9647749610084335,3.3203445382388046,0.5992313215514445,0.732282440717105
ipd:cooperative:1,ipd,"0.2,0.2",0,3,standard,standard,standard,30.53708844268149,32.95216532135517,0.10511205190671433,,3.5363156722742177,2.5471670719532784,0.6247313929044318,0.7040812593886421
ipd:cooperative:1,ipd,"0.2,0.2",0,4,standard,standard,standard,30.906378925567292,30.737134471938454,0.09622504486493763,,3.16714171657803,2.0832006451994833,0.5954682693436089,0.7086395705925149
ipd:cooperative:1,ipd,"0.2,0.2",0,5,standard,standard,standard,31.014074900174172,29.73820981193735,0.08891397050194613,,2.8571414075630996,1.7740612579090638,0.5757789277681512,0.6674456292339862
ipd:cooperative:1,ipd,"0.2,0.2",0,6,standard,standard,standard,30.4605543844638,29.092907213506244,0.08278001303808509,,2.6075585177395806,1.5694771853155394,0.5694477472721464,0.7244387502573397
ipd:cooperative:1,ipd,"0.2,0.2",0,7,standard,standard,standard,30.191693497000486,28.44475124562589,0.07755040492517497,,2.398709996342698,1.4190373688262157,0.5923856134998559,0.7107937049847682
ipd:cooperative:1,ipd,"0.2,0.2",0,8,standard,standard,standard,30.06961233288822,27.909451930556664,0.07303188161984392,,2.2202736404247663,1.308040655260557,0.6039782457996269,0.6867766742448741
ipd:cooperative:1,ipd,"0.2,0.2",0,9,standard,standard,standard,29.79554454273952,27.68838551878018,0.0690834435809882,,2.068281213986174,1.2220726597011262,0.6127236624020215,0.6800303023241207
ipd:cooperative:1,ipd,"0.2,0.2",0,0,ew,ew,standard,32.44804089672241,55.57062324451007,0.14953487812212204,,3.971459586942695,5.76153964310348,0.7369553387375245,0.576087362466958
ipd:cooperative:1,ipd,"0.2,0.2",0,1,ew,ew,standard,30.49302407224443,41.74984071429306,0.13042371500610728,,4.395197972385869,4.594504747510946,0.6966013243358764,0.5911556417378805
ipd:cooperative:1,ipd,"0.2,0.2",0,2,ew,ew,standard,31.33031859062024,34.534311392205325,0.11618404012127041,,4.030431056810763,3.3400057025086434,0.6699509060383804,0.6182061128271491
ipd:cooperative:1,ipd,"0.2,0.2",0,3,ew,ew,standard,31.491764007097615,31.587499928873026,0.10511205190671433,,3.5335703679241957,2.5734954341950016,0.6190384138767016,0.5866335782906302
ipd:cooperative:1,ipd,"0.2,0.2",0,4,ew,ew,standard,31.816675209006952,29.966285435799385,0.09622504486493763,,3.1136007351796637,2.1015175372439567,0.5912656128400948,0.6405446743458236
ipd:cooperative:1,ipd,"0.2,0.2",0,5,ew,ew,standard,31.84426379786072,29.012410107185755,0.08891397050194613,,2.782838503630657,1.8005085486549766,0.5864426182328857,0.6038620467241486
ipd:cooperative:1,ipd,"0.2,0.2",0,6,ew,ew,standard,31.452774299595074,28.310065532005563,0.08278001303808509,,2.5216924548686768,1.6019311275625614,0.5952001478032539,0.606906921658509
ipd:cooperative:1,ipd,"0.2,0.2",0,7,ew,ew,standard,30.48285670136438,27.96563381244943,0.07755040492517497,,2.3031929988113773,1.465895457505593,0.5962125554481396,0.6043098547798855
ipd:cooperative:1,ipd,"0.2,0.2",0,8,ew,ew,standard,29.56493603054396,27.709027998315985,0.07303188161984392,,2.1216682758818273,1.365916362570444,0.5708737351652594,0.6366273876465348
ipd:cooperative:1,ipd,"0.2,0.2",0,9,ew,ew,standard,29.11479353434283,27.59254505493326,0.0690834435809882,,1.9681738761305763,1.2869948272550078,0.5943291228940838,0.622007463481049
ipd:cooperative:1,ipd,"0.2,0.2",0,0,lola,lola,standard,33.783410102182664,51.35012438803397,0.14953487812212204,,3.971459586942695,5.76153964310348,0.5790114037364665,0.4907114421278176
ipd:cooperative:1,ipd,"0.2,0.2",0,1,lola,lola,standard,33.77410623805875,38.34795096812124,0.13042371500610728,,4.123746472816915,3.7389760491046022,0.6110160497208328,0.7248797583513031
ipd:cooperative:1,ipd,"0.2,0.2",0,2,lola,lola,standard,36.7288734226059,34.711371595618836,0.11618404012127041,,3.553894221655875,2.7939087939843232,0.5864477672106934,0.6130442673003756
ipd:cooperative:1,ipd,"0.2,0.2",0,3,lola,lola,standard,41.23792513696352,33.558023500333555,0.10511205190671433,,3.1501655104084723,2.564399685166628,0.6119777177328262,0.6428047369587118
ipd:cooperative:1,ipd,"0.2,0.2",0,4,lola,lola,standard,48.244469174888145,32.92959548665318,0.09622504486493763,,2.9756467370892734,2.5733834079582825,0.5626490485935567,0.669810146605563
ipd:cooperative:1,ipd,"0.2,0.2",0,5,lola,lola,standard,55.65321322905374,28.27435527858672,0.08891397050194613,,3.078133896706534,2.4951133550079714,0.5742427710660766,0.6589175242439852
ipd:cooperative:1,ipd,"0.2,0.2",0,6,lola,lola,standard,57.243130751867724,23.391528973925364,0.08278001303808509,,3.2371667523352627,2.180647983265076,0.5786214029246394,0.6926184353479624
ipd:cooperative:1,ipd,"0.2,0.2",0,7,lola,lola,standard,52.24098646154601,23.047167154520242,0.07755040492517497,,3.1647606396343626,2.1589227881965,0.6113367985690651,0.6859303299429858
ipd:cooperative:1,ipd,"0.2,0.2",0,8,lola,lola,standard,45.07995618574587,23.440374225533105,0.07303188161984392,,2.9990519385210477,2.2105993351835753,0.6051723636403347,0.6866300409371353
ipd:cooperative:1,ipd,"0.2,0.2",0,9,lola,lola,standard,37.77892028574999,24.506386662028174,0.0690834435809882,,2.7884053116457346,2.2770953589496394,0.5886334629678539,0.6745313209895147
ipd:cooperative:1,ipd,"0.2,0.2",0,0,ew_lola,ew_lola,standard,33.69932208964173,50.15053676916473,0.14953487812212204,,3.971459586942695,5.76153964310348,0.7286866399602274,0.4766579081049751
ipd:cooperative:1,ipd,"0.2,0.2",0,1,ew_lola,ew_lola,standard,33.764902984271615,38.208072310508534,0.13042371500610728,,4.1504201390485145,3.755037607149311,0.5956169306590418,0.5417920226844202
ipd:cooperative:1,ipd,"0.2,0.2",0,2,ew_lola,ew_lola,standard,37.031771483058705,34.4139000223737,0.11618404012127041,,3.6382105704699854,2.8026689079933873,0.6380723607659721,0.6144680583205083
ipd:cooperative:1,ipd,"0.2,0.2",0,3,ew_lola,ew_lola,standard,42.363525966014805,33.86509721639919,0.10511205190671433,,3.222175734181471,2.672418911997359,0.625020225069463,0.557364607373031
ipd:cooperative:1,ipd,"0.2,0.2",0,4,ew_lola,ew_lola,standard,49.58026777150636,32.37550935512629,0.09622504486493763,,3.100371861044194,2.713687031951843,0.5912809392081767,0.5862739293366619
ipd:cooperative:1,ipd,"0.2,0.2",0,5,ew_lola,ew_lola,standard,55.87775447856606,28.317294241101852,0.08891397050194613,,3.2105052090094737,2.559460235938247,0.6172628995191102,0.597766875804922
ipd:cooperative:1,ipd,"0.2,0.2",0,6,ew_lola,ew_lola,standard,59.185053462435484,22.945551055863213,0.08278001303808509,,3.3654870800229437,2.227358206862917,0.6134557888687742,0.5948573047909502
ipd:cooperative:1,ipd,"0.2,0.2",0,7,ew_lola,ew_lola,standard,54.70250558009356,22.06268750405545,0.07755040492517497,,3.3032503336584846,2.187411357049815,0.6099970705653786,0.612281510125439
ipd:cooperative:1,ipd,"0.2,0.2",0,8,ew_lola,ew_lola,standard,45.339911086811014,23.202536021567166,0.07303188161984392,,3.119870908668931,2.2595114029424797,0.6080439195628493,0.6236007597955847
ipd:cooperative:1,ipd,"0.2,0.2",0,9,ew_lola,ew_lola,standard,37.74120754349275,24.34999267426194,0.0690834435809882,,2.8888729614047257,2.3455455111744463,0.6248774296367534,0.6224275844260837
ipd:cooperative:1,ipd,"0.2,0.2",1,0,standard,standard,standard,32.5290025560852,54.16668728836232,0.14953487812212204,,4.06832480631882,5.906539353540492,0.7379916007332917,0.6696900828675411
ipd:cooperative:1,ipd,"0.2,0.2",1,1,standard,standard,standard,30.475862275694116,41.36071103521022,0.13042371500610728,,4.3810721030476145,4.471837504771372,0.6257301936776345,0.7536528280138705
ipd:cooperative:1,ipd,"0.2,0.2",1,2,standard,standard,standard,30.824902926949626,34.78593347635393,0.11618404012127041,,3.9602363640189004,3.221163551580641,0.6364590673456849,0.7223886887207215
ipd:cooperative:1,ipd,"0.2,0.2",1,3,standard,standard,standard,31.179143522199432,31.942602001205167,0.10511205190671433,,3.471605671650077,2.486294749900374,0.6042585020712636,0.6550704670580477
ipd:cooperative:1,ipd,"0.2,0.2",1,4,standard,standard,standard,31.157803156399474,30.611585142849293,0.09622504486493763,,3.065692199447246,2.0413840442094995,0.5862881994382809,0.6443575605041223
ipd:cooperative:1,ipd,"0.2,0.2",1,5,standard,standard,standard,31.62888417830751,29.496622135084994,0.08891397050194613,,2.7520381981650863,1.7406819250815637,0.5860967473631117,0.6222398280964628
ipd:cooperative:1,ipd,"0.2,0.2",1,6,standard,standard,standard,31.01269059327595,28.953328927705215,0.08278001303808509,,2.501310482206898,1.5456416525825332,0.5669304873149187,0.6467312605713212
ipd:cooperative:1,ipd,"0.2,0.2",1,7,standard,standard,standard,30.53914346144794,28.79313952389267,0.07755040492517497,,2.2948458905789013,1.4138252206739146,0.5996700538255587,0.6502414550670818
ipd:cooperative:1,ipd,"0.2,0.2",1,8,standard,standard,standard,30.59830322978491,28.2363347577876,0.07303188161984392,,2.127265972509177,1.298836135529693,0.6067238946982866,0.6599401582651758
ipd:cooperative:1,ipd,"0.2,0.2",1,9,standard,standard,standard,30.00484915412681,27.857702621712146,0.0690834435809882,,1.9837461512666472,1.2172953342828436,0.6196870787079634,0.6693796476727245
ipd:cooperative:1,ipd,"0.2,0.2",1,0,ew,ew,standard,32.95414477079636,54.42807906616744,0.14953487812212204,,4.06832480631882,5.906539353540492,0.4712814126918327,0.5155507836375293
ipd:cooperative:1,ipd,"0.2,0.2",1,1,ew,ew,standard,30.68397607275983,42.033106966271966,0.13042371500610728,,4.41092707343358,4.673014430839749,0.5921247778194647,0.5627914251922201
ipd:cooperative:1,ipd,"0.2,0.2",1,2,ew,ew,standard,30.261417987729967,34.680593982784984,0.11618404012127041,,4.055737412871987,3.5801504290095725,0.6468288637192784,0.5843052518924222
ipd:cooperative:1,ipd,"0.2,0.2",1,3,ew,ew,standard,30.38900340632399,31.683343535525378,0.10511205190671433,,3.5555269592081227,2.794531409076864,0.6010471183846753,0.5801526646623341
ipd:cooperative:1,ipd,"0.2,0.2",1,4,ew,ew,standard,30.428625068183067,29.965992793796882,0.09622504486493763,,3.1330502961400946,2.292377312397543,0.553750498179295,0.6264045590603413
ipd:cooperative:1,ipd,"0.2,0.2",1,5,ew,ew,standard,30.318236126921672,29.207618818727664,0.08891397050194613,,2.789684889893731,1.9660340675162917,0.54816201307557,0.6369762008802727
ipd:cooperative:1,ipd,"0.2,0.2",1,6,ew,ew,standard,29.727631727018238,28.73674184568153,0.08278001303808509,,2.519893398057703,1.7497425455507936,0.5426811206035616,0.6216391961406645
ipd:cooperative:1,ipd,"0.2,0.2",1,7,ew,ew,standard,29.62234007834857,28.20418721208106,0.07755040492517497,,2.302440772715463,1.5829814299591551,0.5577301882360076,0.619548845334744
ipd:cooperative:1,ipd,"0.2,0.2",1,8,ew,ew,standard,29.080959820214353,27.815686815964405,0.07303188161984392,,2.1229722355254124,1.4658959320835618,0.5447078446859398,0.6411792783833196
ipd:cooperative:1,ipd,"0.2,0.2",1,9,ew,ew,standard,28.705329941423845,27.494727614026825,0.0690834435809882,,1.968682863192592,1.3721873815448002,0.5591484543442286,0.6255985510306943
ipd:cooperative:1,ipd,"0.2,0.2",1,0,lola,lola,standard,33.302156839076204,50.31720093319527,0.14953487812212204,,4.06832480631882,5.906539353540492,0.6655284601332667,0.5408693152016365
ipd:cooperative:1,ipd,"0.2,0.2",1,1,lola,lola,standard,33.00400258725049,38.854717715911725,0.13042371500610728,,4.2423871359923595,3.7278753572139527,0.6822953635474724,0.5731425993777826
ipd:cooperative:1,ipd,"0.2,0.2",1,2,lola,lola,standard,36.29290556923906,34.263642756415635,0.11618404012127041,,3.745582831201507,2.8076223846636013,0.7158916464511508,0.5613571238442713
ipd:cooperative:1,ipd,"0.2,0.2",1,3,lola,lola,standard,39.98211182184281,32.987517825654116,0.10511205190671433,,3.3089506420111716,2.61550423741266,0.6630241171545623,0.6158564698075257
ipd:cooperative:1,ipd,"0.2,0.2",1,4,lola,lola,standard,46.61679928866484,32.01469662921243,0.09622504486493763,,3.105566897519347,2.5951155420656735,0.6281805582011548,0.6912790592243635
ipd:cooperative:1,ipd,"0.2,0.2",1,5,lola,lola,standard,53.6956038384475,28.283110914724205,0.08891397050194613,,3.1567759054780904,2.4809628102537533,0.6207405219091991,0.6902120201809351
ipd:cooperative:1,ipd,"0.2,0.2",1,6,lola,lola,standard,54.55549883788052,24.20301483497994,0.08278001303808509,,3.281872348190476,2.1570616945536627,0.5919367941143358,0.6800544139943344
ipd:cooperative:1,ipd,"0.2,0.2",1,7,lola,lola,standard,49.17819551555427,23.628526916095783,0.07755040492517497,,3.212235204734405,2.1068200466004434,0.5710068578494879,0.6689285397009735
ipd:cooperative:1,ipd,"0.2,0.2",1,8,lola,lola,standard,43.08057685071367,24.055618211598393,0.07303188161984392,,3.0280075983267842,2.1521376625030784,0.5596124965870628,0.6775777222377608
ipd:cooperative:1,ipd,"0.2,0.2",1,9,lola,lola,standard,37.57938968304249,24.598011768959662,0.0690834435809882,,2.81635664201968,2.1931746118144995,0.5750373919288002,0.6873842224711829
ipd:cooperative:1,ipd,"0.2,0.2",1,0,ew_lola,ew_lola,standard,33.28031272715016,50.67080241389441,0.14953487812212204,,4.06832480631882,5.906539353540492,0.7209578962332867,0.6853170701785734
ipd:cooperative:1,ipd,"0.2,0.2",1,1,ew_lola,ew_lola,standard,32.96695316379316,38.321546095152634,0.13042371500610728,,4.189310386911018,3.900948872658824,0.6791684509585287,0.6845478939858283
ipd:cooperative:1,ipd,"0.2,0.2",1,2,ew_lola,ew_lola,standard,34.89368779247665,34.4084678301262,0.11618404012127041,,3.656619032774706,2.7704595231008464,0.6504947850818175,0.5850952492132292
ipd:cooperative:1,ipd,"0.2,0.2",1,3,ew_lola,ew_lola,standard,37.769504074417,32.933332482920775,0.10511205190671433,,3.207759129198997,2.4838834332108197,0.6413317246512267,0.6177776490413305
ipd:cooperative:1,ipd,"0.2,0.2",1,4,ew_lola,ew_lola,standard,42.397650050151086,32.242745548716705,0.09622504486493763,,2.9416905610718334,2.3742883533094825,0.6611873319055845,0.6367183244266416
ipd:cooperative:1,ipd,"0.2,0.2",1,5,ew_lola,ew_lola,standard,47.60970526307815,31.194456448089372,0.08891397050194613,,2.847381724130218,2.3395151096686444,0.6957847378264906,0.6406484393647262
ipd:cooperative:1,ipd,"0.2,0.2",1,6,ew_lola,ew_lola,standard,53.5024402605607,28.147210237501195,0.08278001303808509,,2.8985404311150154,2.2151301014932083,0.664580019244446,0.6786329087955675
ipd:cooperative:1,ipd,"0.2,0.2",1,7,ew_lola,ew_lola,standard,54.371117327376005,24.254123397736336,0.07755040492517497,,2.9939408455648415,1.9655701613700396,0.6724718932472282,0.6668452182467435
ipd:cooperative:1,ipd,"0.2,0.2",1,8,ew_lola,ew_lola,standard,49.550468235236856,23.57171205091724,0.07303188161984392,,2.934949316034718,1.9578834736600481,0.667763280714924,0.6724190889559291
ipd:cooperative:1,ipd,"0.2,0.2",1,9,ew_lola,ew_lola,standard,42.29337447986741,24.214233185509432,0.0690834435809882,,2.785343199186752,2.033893403481216,0.6591550802779634,0.6668142535783
ipd:cooperative:1,ipd,"0.5,0.2",0,0,standard,standard,standard,32.32704461336998,54.8281866282572,0.14953487812212204,,3.971459586942695,5.76153964310348,0.9659368261289192,0.8231357130921565
ipd:cooperative:1,ipd,"0.5,0.2",0,1,standard,standard,standard,29.71396002054822,43.373525041423946,0.13042371500610728,,4.266741149140881,4.482993570689969,1.2733980776344649,0.7799373446659252
ipd:cooperative:1,ipd,"0.5,0.2",0,2,standard,standard,standard,29.831608951510997,36.7667887235804,0.11618404012127041,,3.97760295580994,3.2741806163726275,1.498078303878611,0.732282440717105
ipd:cooperative:1,ipd,"0.5,0.2",0,3,standard,standard,standard,30.60355612698988,33.8015320495364,0.10511205190671433,,3.583472296069491,2.5040385437571118,1.5618284822610793,0.7040812593886421
ipd:cooperative:1,ipd,"0.5,0.2",0,4,standard,standard,standard,30.870390228148413,30.739028293490286,0.09622504486493763,,3.2524860057245526,2.0879709589756286,1.4886706733590218,0.7086395705925149
ipd:cooperative:1,ipd,"0.5,0.2",0,5,standard,standard,standard,30.71517163858563,30.029108743469518,0.08891397050194613,,2.9317363636846068,1.800500447841043,1.4394473194203776,0.6674456292339862
ipd:cooperative:1,ipd,"0.5,0.2",0,6,standard,standard,standard,29.941489711748332,29.633961420030083,0.08278001303808509,,2.6804929019230204,1.6142882791115833,1.423619368180366,0.7244387502573397
ipd:cooperative:1,ipd,"0.5,0.2",0,7,standard,standard,standard,29.694261594696265,28.81470538859387,0.07755040492517497,,2.473628670020728,1.4631730491482506,1.4809640337496393,0.7107937049847682
ipd:cooperative:1,ipd,"0.5,0.2",0,8,standard,standard,standard,29.613942846871186,28.10985720681909,0.07303188161984392,,2.291711909878244,1.3478851473468663,1.5099456144990668,0.6867766742448741
ipd:cooperative:1,ipd,"0.5,0.2",0,9,standard,standard,standard,29.378050983915664,28.044629923680066,0.0690834435809882,,2.1344137091459183,1.253124520766714,1.5318091560050535,0.6800303023241207
ipd:cooperative:1,ipd,"0.5,0.2",0,0,ew,ew,standard,29.636388643779394,65.91357059089427,0.14953487812212204,,3.971459586942695,5.76153964310348,1.8423883468438111,0.576087362466958
ipd:cooperative:1,ipd,"0.5,0.2",0,1,ew,ew,standard,23.430291975596464,65.63406491290435,0.13042371500610728,,4.506399635359749,5.1171911680543944,1.7415033108396911,0.5911556417378805
ipd:cooperative:1,ipd,"0.5,0.2",0,2,ew,ew,standard,21.543714013451616,63.24130103649047,0.11618404012127041,,4.780372945684268,4.300473500469657,1.674877265095951,0.6182061128271491
ipd:cooperative:1,ipd,"0.5,0.2",0,3,ew,ew,standard,20.91013444566664,60.13712879543041,0.10511205190671433,,4.958070575359738,3.6574491536271423,1.5475960346917539,0.5866335782906302
ipd:cooperative:1,ipd,"0.5,0.2",0,4,ew,ew,standard,21.14738480062214,56.713474068328814,0.09622504486493763,,5.049135638344192,3.1498080009057796,1.4781640321002372,0.6405446743458236
ipd:cooperative:1,ipd,"0.5,0.2",0,5,ew,ew,standard,21.539932094630913,53.552119664687034,0.08891397050194613,,5.084989817733442,2.756254453713208,1.4661065455822142,0.6038620467241486
ipd:cooperative:1,ipd,"0.5,0.2",0,6,ew,ew,standard,22.003224026747855,50.560310663475796,0.08278001303808509,,5.087808440953091,2.442724192267445,1.4880003695081345,0.606906921658509
ipd:cooperative:1,ipd,"0.5,0.2",0,7,ew,ew,standard,22.23958640283904,48.192763724216974,0.07755040492517497,,5.057511339992121,2.1856533381319663,1.4905313886203486,0.6043098547798855
ipd:cooperative:1,ipd,"0.5,0.2",0,8,ew,ew,standard,22.512303295616835,46.01363767012176,0.07303188161984392,,5.00558831879766,1.9715502064716957,1.4271843379131481,0.6366273876465348
ipd:cooperative:1,ipd,"0.5,0.2",0,9,ew,ew,standard,22.895617820935534,44.24539247793499,0.0690834435809882,,4.9356284471588925,1.7913585963408902,1.4858228072352093,0.622007463481049
ipd:cooperative:1,ipd,"0.5,0.2",0,0,lola,lola,standard,33.77172110180938,51.38251186299373,0.14953487812212204,,3.971459586942695,5.76153964310348,1.4475285093411665,0.4907114421278176
ipd:cooperative:1,ipd,"0.5,0.2",0,1,lola,lola,standard,34.4493268779652,37.43791077819129,0.13042371500610728,,4.113827600708667,3.61207817655096,1.5275401243020819,0.7248797583513031
ipd:cooperative:1,ipd,"0.5,0.2",0,2,lola,lola,standard,37.919720009800606,34.37969418400553,0.11618404012127041,,3.494452247092729,2.794011422312749,1.4661194180267332,0.6130442673003756
ipd:cooperative:1,ipd,"0.5,0.2",0,3,lola,lola,standard,42.44820814871284,32.778496235543116,0.10511205190671433,,3.1233244863392815,2.534915872862295,1.5299442943320654,0.6428047369587118
ipd:cooperative:1,ipd,"0.5,0.2",0,4,lola,lola,standard,48.87734479720021,32.043559956710965,0.09622504486493763,,2.9690013063784355,2.4946319250240996,1.4066226214838917,0.669810146605563
ipd:cooperative:1,ipd,"0.5,0.2",0,5,lola,lola,standard,55.673370065262986,27.0205993638864,0.08891397050194613,,3.072032196376742,2.371832731664939,1.4356069276651915,0.6589175242439852
ipd:cooperative:1,ipd,"0.5,0.2",0,6,lola,lola,standard,55.70016387183231,22.9385259957573,0.08278001303808509,,3.1694892457509334,2.1212931457217947,1.4465535073115985,0.6926184353479624
ipd:cooperative:1,ipd,"0.5,0.2",0,7,lola,lola,standard,48.77206240684732,23.993433543454532,0.07755040492517497,,3.0410950156179695,2.1580982563538518,1.5283419964226628,0.6859303299429858
ipd:cooperative:1,ipd,"0.5,0.2",0,8,lola,lola,standard,42.86603858929328,23.92266913323387,0.07303188161984392,,2.8710007016029047,2.1705020896327456,1.5129309091008365,0.6866300409371353
ipd:cooperative:1,ipd,"0.5,0.2",0,9,lola,lola,standard,37.04603030978901,24.686820312619503,0.0690834435809882,,2.6656913391167745,2.1967591699186313,1.4715836574196346,0.6745313209895147
ipd:cooperative:1,ipd,"0.5,0.2",0,0,ew_lola,ew_lola,standard,29.849308343495558,64.50463312698405,0.14953487812212204,,3.971459586942695,5.76153964310348,1.8217165999005684,0.4766579081049751
ipd:cooperative:1,ipd,"0.5,0.2",0,1,ew_lola,ew_lola,standard,24.098151466787435,63.71287879088409,0.13042371500610728,,4.472077676493523,4.900724264351478,1.4890423266476045,0.5417920226844202
ipd:cooperative:1,ipd,"0.5,0.2",0,2,ew_lola,ew_lola,standard,22.62901017468699,60.885032252664146,0.11618404012127041,,4.759576297592635,4.058943966081589,1.5951809019149303,0.6144680583205083
ipd:cooperative:1,ipd,"0.5,0.2",0,3,ew_lola,ew_lola,standard,22.025426514996564,57.72988989100704,0.10511205190671433,,4.895250309044233,3.4228953497840564,1.5625505626736573,0.557364607373031
