persona_id,env_name,noise_pair,seed,method,method_p1,method_p2,final_reward_p1,final_reward_p2,mean_reward_p1,mean_reward_p2,final_distance_to_nash,avg_noise_norm_p1,avg_noise_norm_p2,weight_p1,weight_p2
ipd:cooperative:0,ipd,"0.2,0.2",0,standard,standard,standard,31.181706936836566,32.63277476628098,32.19791742099337,39.93365534831378,,0.6247313929044318,0.7040812593886421,1.0,1.0
ipd:cooperative:0,ipd,"0.2,0.2",0,ew,ew,standard,32.252002941983626,31.110372658860754,33.15350826047217,38.88447358957613,,0.6190384138767016,0.5866335782906302,1.0,1.0
ipd:cooperative:0,ipd,"0.2,0.2",0,lola,lola,standard,43.126383281601036,33.09120255837897,38.447777333840634,38.28536923275606,,0.6119777177328262,0.6428047369587118,1.0,1.0
ipd:cooperative:0,ipd,"0.2,0.2",0,ew_lola,ew_lola,standard,44.26044373434585,33.242634159840286,38.735016438915004,37.92300708163584,,0.625020225069463,0.557364607373031,1.0,1.0
ipd:defective:0,ipd,"0.2,0.2",0,standard,standard,standard,71.42625753104159,20.253062414823393,73.11753797979605,25.73992628184444,,0.6247313929044318,0.7040812593886421,1.0,1.0
ipd:defective:0,ipd,"0.2,0.2",0,ew,ew,standard,72.38323900837932,19.721331771300463,73.19826795950252,25.605491232975453,,0.6190384138767016,0.5866335782906302,1.0,1.0
ipd:defective:0,ipd,"0.2,0.2",0,lola,lola,standard,73.17750771513367,18.63086246394449,73.93261668510443,24.712712605517417,,0.6119777177328262,0.6428047369587118,1.0,1.0
ipd:defective:0,ipd,"0.2,0.2",0,ew_lola,ew_lola,standard,73.13823802933486,18.620364522389476,74.04919061855115,24.389219940259636,,0.625020225069463,0.557364607373031,1.0,1.0
