env_name,noise_pair,seed,method,final_reward_p1,final_reward_p2,mean_reward_p1,mean_reward_p2,final_distance_to_nash,avg_noise_norm_p1,avg_noise_norm_p2,weight_p1,weight_p2
ipd,"0.2,0.2",0,standard,28.94202184047716,28.672377138106537,33.44838257327148,33.252236884247935,,0.6399829994865547,0.5901136104214064,1.0,1.0
ipd,"0.2,0.2",0,ew,28.86088831747884,28.58056732382797,33.033390694772635,33.04604776020981,,0.5747383225071896,0.5661554004547407,1.0,1.0
ipd,"0.2,0.2",0,lola,59.563115412363565,47.24388782008682,44.97776434272956,40.405363388222206,,0.5864426182328857,0.6038620467241486,1.0,1.0
ipd,"0.2,0.2",0,ew_lola,49.1018693818295,56.93417297096123,40.607512514583426,42.763850453442075,,0.5410870249909493,0.6425684878541084,1.0,1.0
iterated_rps,"0.2,0.2",0,standard,0.010346506303098392,-0.010346506303098392,0.0050699197351113815,-0.0050699197351113815,,1.0834163356413888,1.0495260531399477,1.0,1.0
iterated_rps,"0.2,0.2",0,ew,0.01352369013924155,-0.01352369013924155,0.020713065995390748,-0.020713065995390748,,1.0836344958642699,1.0362286167191808,1.0,1.0
iterated_rps,"0.2,0.2",0,lola,0.021913182626853833,-0.021913182626853833,-0.00013028008443536666,0.00013028008443536666,,1.065625756772197,1.1051851575973413,1.0,1.0
iterated_rps,"0.2,0.2",0,ew_lola,0.030378451641255945,-0.030378451641255945,0.016166709042197486,-0.016166709042197486,,1.0740985193952197,1.0171992981674076,1.0,1.0
