method,lambda_lola,x,y,converged,final_distance_to_nash,final_reward_p1,final_reward_p2
lola,0.0,-0.5333333333333334,-1.6,0.0,1.039714004701024,-0.497770564166212,0.497770564166212
lola,0.0,-0.5333333333333334,-1.3333333333333335,0.0,0.9389211949666376,0.3743309601363478,-0.3743309601363478
lola,0.0,-0.5333333333333334,-1.0666666666666669,0.0,0.9822974069496351,-0.442434362924296,0.442434362924296
lola,0.0,-0.5333333333333334,-0.8,0.0,1.023295330879508,0.5057328063628458,-0.5057328063628458
lola,0.0,-0.5333333333333334,-0.5333333333333334,0.0,1.0174240784497757,-0.5094722719358433,0.5094722719358433
lola,0.0,-0.5333333333333334,-0.26666666666666683,0.0,0.9392018963965112,0.42580766197626496,-0.42580766197626496
lola,0.0,-0.5333333333333334,0.0,0.0,0.7671771392255848,0.22819417713213996,-0.22819417713213996
lola,0.0,-0.5333333333333334,0.2666666666666666,0.0,0.8166639440649706,0.2789244491779967,-0.2789244491779967
lola,0.0,-0.5333333333333334,0.5333333333333332,0.0,1.017424078450324,0.5094722719363034,-0.5094722719363034
lola,0.0,-0.5333333333333334,0.7999999999999998,0.0,1.112835116183549,-0.6187681402446443,0.6187681402446443
lola,0.0,-0.5333333333333334,1.0666666666666664,0.0,1.1381852494604416,0.6434900009711504,-0.6434900009711504
lola,0.0,-0.5333333333333334,1.333333333333333,0.0,1.1504414481179646,-0.6526096547152436,0.6526096547152436
lola,0.0,-0.5333333333333334,1.6,0.0,1.0993938507381928,0.5778254846225815,-0.5778254846225815
lola,0.0,-0.26666666666666683,-1.6,0.0,1.0442861897747007,-0.5045172680277838,0.5045172680277838
lola,0.0,-0.26666666666666683,-1.3333333333333335,0.0,1.0095344053583357,0.4684368900887649,-0.4684368900887649
lola,0.0,-0.26666666666666683,-1.0666666666666669,0.0,1.085247057456319,-0.5770555520441069,0.5770555520441069
lola,0.0,-0.26666666666666683,-0.8,0.0,1.0923339719724452,0.5965811457417236,-0.5965811457417236
lola,0.0,-0.26666666666666683,-0.5333333333333334,0.0,0.8166639440645582,-0.2789244491771859,0.2789244491771859
lola,0.0,-0.26666666666666683,-0.26666666666666683,0.0,0.8549512628465383,-0.3592633657953003,0.3592633657953003
lola,0.0,-0.26666666666666683,0.0,0.0,0.7568785162005995,0.28303526245694405,-0.28303526245694405
lola,0.0,-0.26666666666666683,0.2666666666666666,0.0,0.8549512628478619,0.3592633657970793,-0.3592633657970793
lola,0.0,-0.26666666666666683,0.5333333333333332,0.0,0.9392018963963222,-0.42580766197639836,0.42580766197639836
lola,0.0,-0.26666666666666683,0.7999999999999998,0.0,0.8475310020495033,0.29172691746057,-0.29172691746057
lola,0.0,-0.26666666666666683,1.0666666666666664,0.0,0.6596775685625219,-0.03349807238345574,0.03349807238345574
lola,0.0,-0.26666666666666683,1.333333333333333,0.0,0.776847383449849,-0.16382044189159678,0.16382044189159678
lola,0.0,-0.26666666666666683,1.6,0.0,0.7093538455084044,0.05684447370401141,-0.05684447370401141
lola,0.0,0.0,-1.6,0.0,0.9416974155788695,-0.3675163127981103,0.3675163127981103
lola,0.0,0.0,-1.3333333333333335,0.0,0.9115644353328827,0.34056938403365195,-0.34056938403365195
lola,0.0,0.0,-1.0666666666666669,0.0,1.0394921500213816,-0.5191437573745272,0.5191437573745272
lola,0.0,0.0,-0.8,0.0,1.081062901104559,0.5839740904587575,-0.5839740904587575
lola,0.0,0.0,-0.5333333333333334,0.0,0.7671771392223081,-0.2281941771282368,0.2281941771282368
lola,0.0,0.0,-0.26666666666666683,0.0,0.7568785162004773,-0.2830352624569753,0.2830352624569753
lola,0.0,0.0,0.0,1.0,0.0,0.0,0.0
